#######################
# Nicknames by Tempus #
#######################
nick_la_koopa;la Koopa;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_kooky;Kooky;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_big_mouth;Big Mouth;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_bully;Bully;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_kootie_pie;Kootie Pie;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_hop;Hop;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_hip;Hip;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_cheatsy;Cheatsy;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_cranky;Cranky;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_wrinkly;Wrinkly;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_blue_bowser;Blue Bowser;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_yoshi;Yoshi;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#######################
# All Other Nicknames #
#######################
nick_big_candy;King Two Tons of Candy;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_big_candy2;Two Tons of Candy;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
